2026-05-27	fix/p0-security-bundle-codex-followup-518	fix(security): address Codex 6 findings — real SQLite encryption + correct audit contract + safe RP_ID fallback
2026-05-27	feat/wire-weather-safety-recommendations-dashboard	fix(dashboard): address Codex P2 — unavailable gate + uv field + auth header
2026-05-27	fix/p0-security-bundle	fix(security): address Codex 6 findings — real SQLite encryption + correct audit contract + safe RP_ID fallback
2026-05-27	fix/p0-crypto-ids-math-random-removal	fix(security): address Codex P1+P2 + CodeQL — use crypto.randomUUID() directly, full UUID
2026-05-27	docs/reconciliation-and-rules-13-20	docs(reconciliation): rules 13-20 + stub inventory + doc sync (CLAUDE/ARCHITECTURE/TODO)
2026-05-26	feat/b3-complete-bearer-migration	feat(auth): finish B3 — apiAuthHeader migration for WebAuthn register flow
2026-05-26	feat/b2-webauthn-compliance-signing	fix(security): replace 3 WebAuthn STUBs in compliance builders (plan v2 B2)
2026-05-26	fix/server-mount-order	fix(server): SPA catch-all shadowed /api/billing, /api/subscription, /api/dte, /api/curriculum, /api/auth, /api/sitebook + several /api/sprint-k mounts
2026-05-26	feat/rescue-451-session-8h	fix(auth): session expiration 8h + fix flaky webauthn test + reactivar landing E2E
2026-05-26	feat/rescue-451-battery-advisor	feat(perf+auth): batteryAdvisor + assignedSiteIds custom claim fast-path
2026-05-26	claude/codex-r5-kek-tenantid	fix(security): codex round-5 — KEK lock entropy + tenantId blank guard
2026-05-26	claude/ci-unblock-b3-b4-flaky	fix(ci): unblock Firestore stores flaky + B3 apiAuthHeader migration (3 services)
2026-05-26	claude/maintenance-codex-r4-followup	fix(maintenance): codex round-4 — kek lock guard + all-failed FCM + tenant-scoped work_permits
2026-05-24	feature/sitebook-webauthn-signing-2026-05-24	feat(sitebook): WebAuthn ECDSA-P256 firma electrónica avanzada (DS 76)
2026-05-23	fix/2.20-bearer-migration-batch-2026-05-23	refactor(2.20): batch migrate 73 callers Bearer→apiAuthHeader
2026-05-22	fix/2.24-auth-emulator-2026-05-21	fix(2.24): signInBrowserViaCustomToken via window flag (no browser dynamic import)
2026-05-21	fix/2.20-migrations-bulk-2026-05-21	refactor(2.20): bulk migrate 81 hooks Bearer→apiAuthHeaders()
2026-05-21	fix/2.20-api-auth-helper-2026-05-21	fix(firebase-emulator): §2.25 — override firestoreDatabaseId a default en MODE=test
2026-05-17	dev/agent-install-blocked-deps	feat(deps): install 5 authorized blocked deps + activate Tremor charts + MCP stdio + Foreground Service plugin
2026-05-17	dev/agent-f12-lessons-learned	fix(pr-310): Codex P2 round 2 — 3 more (tenant-scope leak + truncated-default copy + unsafe source link)
2026-05-15	dev/codex-fixes-plus-fakes	fix(audit): producir lo pendiente — DIAT WebAuthn + MP HMAC manifest + DTE wire MP IPN
2026-05-15	dev/security-audit-fixes	test(regulatory): privacyRegimeRegistry — esperar 11 regímenes (no 8)
2026-05-15	dev/stabilize-ci-workflows	fix(rules): isSupervisorOfTenant ya no exige rol global supervisor cuando hay claim por-tenant
2026-05-15	dev/kek-rotation-panel-ui	feat(settings): mount <KekRotationPanel /> en Security tab (#254)
2026-05-15	dev/make-fake-premium-pages-real	fix(typecheck): alinear WearablesIntegration + SecurityShield al shape REAL del adapter
2026-05-14	dev/settings-kek-mount	feat(settings): mount <KekRotationPanel /> en Security tab
2026-05-14	feat/parallel-stream-encrypted-queue	feat(slm): encrypted offline queue migration
